stack_mode,position,villain_position,facing_action,hand_class,fold_freq,call_freq,raise_freq,raise_size,valid
100BB,HJ,HJ,THREE_BET,53o,0,0,0,NONE,0
100BB,HJ,HJ,THREE_BET,52o,0,0,0,NONE,0
100BB,HJ,HJ,THREE_BET,43o,0,0,0,NONE,0
100BB,HJ,HJ,THREE_BET,42o,0,0,0,NONE,0
100BB,HJ,HJ,THREE_BET,32o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,AA,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,KK,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,QQ,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,JJ,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,TT,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,99,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,88,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,77,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,66,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,55,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,44,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,33,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,22,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,AKs,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,AQs,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,AJs,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,ATs,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A9s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A8s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A7s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A6s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A5s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A4s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A3s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A2s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,KQs,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,KJs,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,KTs,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K9s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K8s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K7s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K6s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K5s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K4s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K3s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K2s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,QJs,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,QTs,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q9s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q8s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q7s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q6s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q5s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q4s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q3s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q2s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,JTs,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J9s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J8s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J7s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J6s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J5s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J4s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J3s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J2s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T9s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T8s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T7s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T6s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T5s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T4s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T3s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T2s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,98s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,97s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,96s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,95s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,94s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,93s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,92s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,87s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,86s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,85s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,84s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,83s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,82s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,76s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,75s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,74s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,73s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,72s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,65s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,64s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,63s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,62s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,54s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,53s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,52s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,43s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,42s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,32s,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,AKo,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,AQo,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,AJo,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,ATo,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A9o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A8o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A7o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A6o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A5o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A4o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A3o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,A2o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,KQo,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,KJo,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,KTo,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K9o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K8o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K7o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K6o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K5o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K4o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K3o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,K2o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,QJo,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,QTo,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q9o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q8o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q7o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q6o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q5o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q4o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q3o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,Q2o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,JTo,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J9o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J8o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J7o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J6o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J5o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J4o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J3o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,J2o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T9o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T8o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T7o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T6o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T5o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T4o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T3o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,T2o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,98o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,97o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,96o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,95o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,94o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,93o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,92o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,87o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,86o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,85o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,84o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,83o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,82o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,76o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,75o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,74o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,73o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,72o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,65o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,64o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,63o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,62o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,54o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,53o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,52o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,43o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,42o,0,0,0,NONE,0
100BB,HJ,CO,UNOPENED,32o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,AA,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,KK,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,QQ,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,JJ,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,TT,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,99,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,88,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,77,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,66,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,55,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,44,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,33,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,22,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,AKs,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,AQs,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,AJs,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,ATs,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A9s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A8s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A7s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A6s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A5s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A4s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A3s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A2s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,KQs,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,KJs,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,KTs,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K9s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K8s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K7s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K6s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K5s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K4s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K3s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K2s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,QJs,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,QTs,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q9s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q8s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q7s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q6s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q5s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q4s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q3s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q2s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,JTs,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J9s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J8s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J7s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J6s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J5s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J4s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J3s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J2s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T9s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T8s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T7s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T6s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T5s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T4s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T3s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T2s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,98s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,97s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,96s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,95s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,94s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,93s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,92s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,87s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,86s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,85s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,84s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,83s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,82s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,76s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,75s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,74s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,73s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,72s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,65s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,64s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,63s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,62s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,54s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,53s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,52s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,43s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,42s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,32s,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,AKo,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,AQo,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,AJo,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,ATo,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A9o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A8o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A7o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A6o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A5o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A4o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A3o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,A2o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,KQo,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,KJo,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,KTo,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K9o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K8o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K7o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K6o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K5o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K4o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K3o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,K2o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,QJo,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,QTo,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q9o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q8o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q7o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q6o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q5o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q4o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q3o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,Q2o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,JTo,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J9o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J8o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J7o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J6o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J5o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J4o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J3o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,J2o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T9o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T8o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T7o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T6o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T5o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T4o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T3o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,T2o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,98o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,97o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,96o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,95o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,94o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,93o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,92o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,87o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,86o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,85o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,84o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,83o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,82o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,76o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,75o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,74o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,73o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,72o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,65o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,64o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,63o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,62o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,54o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,53o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,52o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,43o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,42o,0,0,0,NONE,0
100BB,HJ,CO,ONE_RAISE,32o,0,0,0,NONE,0
100BB,HJ,CO,THREE_BET,AA,0,0,100,3,1
100BB,HJ,CO,THREE_BET,KK,0,0,100,3,1
100BB,HJ,CO,THREE_BET,QQ,0,27,73,3,1
100BB,HJ,CO,THREE_BET,JJ,0,61,39,3,1
100BB,HJ,CO,THREE_BET,TT,0,62,38,3,1
100BB,HJ,CO,THREE_BET,99,0,88,12,3,1
100BB,HJ,CO,THREE_BET,88,0,90,10,3,1
100BB,HJ,CO,THREE_BET,77,0,90,10,3,1
100BB,HJ,CO,THREE_BET,66,0,98,2,3,1
100BB,HJ,CO,THREE_BET,55,0,100,0,NONE,1
100BB,HJ,CO,THREE_BET,44,0,100,0,NONE,1
100BB,HJ,CO,THREE_BET,33,0,100,0,NONE,1
100BB,HJ,CO,THREE_BET,22,7,93,0,NONE,1
100BB,HJ,CO,THREE_BET,AKs,0,0,100,3,1
100BB,HJ,CO,THREE_BET,AQs,0,100,0,NONE,1
100BB,HJ,CO,THREE_BET,AJs,0,100,0,NONE,1
100BB,HJ,CO,THREE_BET,ATs,0,38,62,3,1
100BB,HJ,CO,THREE_BET,A9s,0,23,77,3,1
100BB,HJ,CO,THREE_BET,A8s,0,70,30,3,1
100BB,HJ,CO,THREE_BET,A7s,12,79,9,3,1
100BB,HJ,CO,THREE_BET,A6s,97,0,3,3,1
100BB,HJ,CO,THREE_BET,A5s,0,43,57,3,1
100BB,HJ,CO,THREE_BET,A4s,0,44,57,3,1
100BB,HJ,CO,THREE_BET,A3s,72,21,7,3,1
100BB,HJ,CO,THREE_BET,A2s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,KQs,0,100,0,NONE,1
100BB,HJ,CO,THREE_BET,KJs,0,57,43,3,1
100BB,HJ,CO,THREE_BET,KTs,0,39,61,3,1
100BB,HJ,CO,THREE_BET,K9s,27,60,13,3,1
100BB,HJ,CO,THREE_BET,K8s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,K7s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,K6s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,K5s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,K4s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,K3s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,K2s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,QJs,0,89,11,3,1
100BB,HJ,CO,THREE_BET,QTs,0,94,6,3,1
100BB,HJ,CO,THREE_BET,Q9s,80,20,0,NONE,1
100BB,HJ,CO,THREE_BET,Q8s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,Q7s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,Q6s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,Q5s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,Q4s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,Q3s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,Q2s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,JTs,0,78,22,3,1
100BB,HJ,CO,THREE_BET,J9s,60,40,0,NONE,1
100BB,HJ,CO,THREE_BET,J8s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,J7s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,J6s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,J5s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,J4s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,J3s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,J2s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,T9s,0,89,11,3,1
100BB,HJ,CO,THREE_BET,T8s,72,28,0,NONE,1
100BB,HJ,CO,THREE_BET,T7s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,T6s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,T5s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,T4s,100,0,0,NONE,1
100BB,HJ,CO,THREE_BET,T3s,100,0,0,NONE,1
